产品1ID,产品2ID,关联度
ID31,ID88,0.0
ID31,ID25,0.0
ID31,ID11,5.9
ID31,ID54,0.0
ID31,ID45,6.32
ID31,ID59,0.0
ID31,ID71,0.0
ID31,ID63,0.0
ID31,ID15,0.0
ID31,ID8,0.0
ID31,ID75,0.0
ID31,ID56,0.0
ID31,ID32,10.22
ID31,ID36,6.22
ID31,ID58,0.0
ID31,ID78,0.0
ID31,ID84,0.0
ID31,ID12,0.0
ID31,ID66,3.67
ID31,ID50,0.0
ID31,ID38,0.0
ID31,ID77,0.0
ID31,ID16,0.0
ID31,ID39,0.0
ID31,ID62,0.0
ID31,ID42,0.0
ID31,ID6,0.0
ID31,ID74,0.0
ID31,ID17,6.05
ID31,ID70,0.0
ID31,ID33,7.05
ID31,ID85,0.0
ID31,ID23,6.05
ID31,ID3,0.0
ID31,ID24,6.14
ID31,ID79,0.0
ID31,ID19,0.0
ID31,ID48,8.22
ID31,ID37,0.0
ID31,ID87,0.0
ID31,ID46,0.0
ID31,ID10,6.9
ID31,ID86,0.0
ID31,ID61,0.0
ID31,ID82,0.0
ID31,ID90,0.0
ID31,ID13,6.27
ID31,ID18,0.0
ID31,ID41,0.0
ID31,ID81,0.0
ID31,ID65,0.0
ID31,ID7,6.64
ID31,ID14,0.0
ID31,ID52,0.0
ID31,ID68,0.0
ID31,ID76,7.42
ID31,ID53,0.0
ID31,ID27,0.0
ID31,ID20,6.2
ID31,ID4,4.9
ID31,ID22,5.8
ID31,ID47,0.0
ID31,ID44,0.0
ID31,ID55,0.0
ID31,ID43,0.0
ID31,ID1,4.57
ID31,ID21,0.0
ID31,ID2,4.98
ID31,ID60,0.0
ID31,ID35,5.98
ID31,ID30,0.0
ID31,ID69,0.0
ID31,ID73,0.0
ID31,ID28,5.9
ID31,ID64,0.0
ID31,ID67,0.0
ID31,ID34,0.0
ID31,ID83,0.0
ID31,ID51,0.0
ID31,ID29,4.64
ID31,ID72,0.0
ID31,ID40,0.0
ID89,ID9,0.0
ID89,ID49,5.69
ID89,ID80,0.0
ID89,ID5,3.5
ID89,ID57,0.0
ID89,ID26,0.0
ID89,ID88,0.0
ID89,ID25,0.0
ID89,ID11,0.0
ID89,ID54,0.0
ID89,ID45,0.0
ID89,ID59,0.0
ID89,ID71,0.0
ID89,ID63,0.0
ID89,ID15,0.0
ID89,ID8,0.0
ID89,ID75,0.0
ID89,ID56,0.0
ID89,ID32,0.0
ID89,ID36,0.0
ID89,ID58,0.0
ID89,ID78,0.0
ID89,ID84,0.0
ID89,ID12,0.0
ID89,ID66,0.0
ID89,ID50,8.58
ID89,ID38,0.0
ID89,ID77,0.0
ID89,ID16,5.84
ID89,ID39,0.0
ID89,ID62,0.0
ID89,ID42,4.28
ID89,ID6,0.0
ID89,ID74,0.0
ID89,ID17,0.0
ID89,ID31,0.0
ID89,ID70,0.0
ID89,ID33,0.0
ID89,ID85,8.1
ID89,ID23,0.0
ID89,ID3,0.0
ID89,ID24,0.0
ID89,ID79,0.0
ID89,ID19,0.0
ID89,ID48,0.0
ID89,ID37,0.0
ID89,ID87,0.0
ID89,ID46,0.0
ID89,ID10,0.0
ID89,ID86,0.0
ID89,ID61,0.0
ID89,ID82,0.0
ID89,ID90,9.9
ID89,ID13,5.95
ID89,ID18,0.0
ID89,ID41,0.0
ID89,ID81,0.0
ID89,ID65,0.0
ID89,ID7,6.32
ID89,ID14,0.0
ID89,ID52,0.0
ID89,ID68,0.0
ID89,ID76,0.0
ID89,ID53,0.0
ID89,ID27,0.0
ID89,ID20,0.0
ID89,ID4,5.17
ID89,ID22,0.0
ID89,ID47,0.0
ID89,ID44,0.0
ID89,ID55,4.62
ID89,ID43,0.0
ID89,ID1,4.24
ID89,ID21,0.0
ID89,ID2,4.66
ID89,ID60,0.0
ID89,ID35,6.66
ID89,ID30,0.0
ID89,ID69,0.0
ID89,ID73,0.0
ID89,ID28,0.0
ID89,ID64,5.62
ID89,ID67,6.95
ID89,ID34,0.0
ID89,ID83,0.0
ID89,ID51,0.0
ID89,ID29,0.0
ID89,ID72,0.0
ID89,ID40,0.0
ID49,ID80,0.0
ID49,ID5,2.2
ID49,ID57,0.0
ID49,ID26,0.0
ID49,ID88,0.0
ID49,ID25,0.0
ID49,ID11,3.69
ID49,ID54,2.27
ID49,ID45,0.0
ID49,ID59,0.0
ID49,ID71,0.0
ID49,ID63,0.0
ID49,ID15,0.0
ID49,ID8,0.0
ID49,ID75,0.0
ID49,ID56,0.0
ID49,ID32,0.0
ID49,ID36,0.0
ID49,ID58,0.0
ID49,ID78,0.0
ID49,ID84,0.0
ID49,ID12,5.56
ID49,ID66,3.05
ID49,ID50,5.69
ID49,ID38,0.0
ID49,ID77,0.0
ID49,ID16,3.37
ID49,ID39,3.49
ID49,ID62,0.0
ID49,ID42,1.98
ID49,ID6,0.0
ID49,ID74,0.0
ID49,ID9,0.0
ID49,ID17,3.85
ID49,ID31,5.02
ID49,ID70,5.02
ID49,ID33,3.85
ID49,ID85,0.0
ID49,ID23,0.0
ID49,ID3,0.0
ID49,ID24,0.0
ID49,ID79,0.0
ID49,ID19,0.0
ID49,ID48,6.02
ID49,ID37,0.0
ID49,ID87,0.0
ID49,ID46,0.0
ID49,ID10,3.11
ID49,ID86,0.0
ID49,ID61,0.0
ID49,ID82,0.0
ID49,ID90,7.02
ID49,ID13,0.0
ID49,ID18,0.0
ID49,ID41,0.0
ID49,ID81,0.0
ID49,ID65,0.0
ID49,ID7,3.43
ID49,ID14,0.0
ID49,ID52,0.0
ID49,ID68,0.0
ID49,ID76,0.0
ID49,ID53,0.81
ID49,ID89,5.69
ID49,ID27,0.0
ID49,ID20,2.4
ID49,ID4,3.02
ID49,ID22,3.59
ID49,ID47,0.0
ID49,ID44,0.0
ID49,ID55,3.73
ID49,ID43,0.0
ID49,ID1,2.36
ID49,ID21,0.0
ID49,ID2,1.77
ID49,ID60,0.0
ID49,ID35,3.77
ID49,ID30,0.0
ID49,ID69,5.69
ID49,ID73,0.0
ID49,ID28,0.0
ID49,ID64,2.73
ID49,ID67,4.06
ID49,ID34,0.0
ID49,ID83,0.0
ID49,ID51,0.0
ID49,ID29,0.0
ID49,ID72,0.0
ID49,ID40,0.0
ID80,ID5,0.0
ID80,ID57,0.0
ID80,ID26,0.0
ID80,ID88,0.0
ID80,ID25,0.0
ID80,ID11,0.0
ID80,ID54,0.0
ID80,ID45,0.0
ID80,ID59,0.0
ID80,ID71,10.64
ID80,ID63,0.0
ID80,ID15,0.0
ID80,ID8,0.0
ID80,ID75,0.0
ID80,ID56,0.0
ID80,ID32,0.0
ID80,ID36,0.0
ID80,ID58,0.0
ID80,ID78,0.0
ID80,ID84,0.0
ID80,ID12,0.0
ID80,ID66,0.0
ID80,ID50,0.0
ID80,ID38,0.0
ID80,ID77,0.0
ID80,ID16,0.0
ID80,ID39,0.0
ID80,ID62,0.0
ID80,ID42,0.0
ID80,ID6,0.0
ID80,ID74,10.05
ID80,ID9,0.0
ID80,ID17,0.0
ID80,ID31,0.0
ID80,ID70,0.0
ID80,ID33,0.0
ID80,ID85,0.0
ID80,ID23,0.0
ID80,ID49,0.0
ID80,ID3,0.0
ID80,ID24,0.0
ID80,ID79,0.0
ID80,ID19,0.0
ID80,ID48,0.0
ID80,ID37,0.0
ID80,ID87,0.0
ID80,ID46,0.0
ID80,ID10,0.0
ID80,ID86,0.0
ID80,ID61,0.0
ID80,ID82,13.22
ID80,ID90,0.0
ID80,ID13,0.0
ID80,ID18,0.0
ID80,ID41,0.0
ID80,ID81,13.22
ID80,ID65,0.0
ID80,ID7,0.0
ID80,ID14,0.0
ID80,ID52,0.0
ID80,ID68,0.0
ID80,ID76,10.42
ID80,ID53,0.0
ID80,ID89,0.0
ID80,ID27,0.0
ID80,ID20,0.0
ID80,ID4,0.0
ID80,ID22,0.0
ID80,ID47,0.0
ID80,ID44,0.0
ID80,ID55,0.0
ID80,ID43,0.0
ID80,ID1,0.0
ID80,ID21,0.0
ID80,ID2,0.0
ID80,ID60,0.0
ID80,ID35,0.0
ID80,ID30,0.0
ID80,ID69,0.0
ID80,ID73,0.0
ID80,ID28,0.0
ID80,ID64,7.94
ID80,ID67,0.0
ID80,ID34,0.0
ID80,ID83,13.22
ID80,ID51,0.0
ID80,ID29,0.0
ID80,ID72,0.0
ID80,ID40,0.0
ID5,ID57,0.0
ID5,ID26,3.98
ID5,ID88,0.0
ID5,ID25,5.82
ID5,ID11,0.0
ID5,ID54,0.0
ID5,ID45,4.5
ID5,ID59,0.0
ID5,ID71,0.0
ID5,ID63,0.0
ID5,ID15,4.6
ID5,ID8,3.71
ID5,ID75,0.0
ID5,ID56,0.0
ID5,ID32,0.0
ID5,ID36,2.82
ID5,ID58,2.82
ID5,ID78,0.0
ID5,ID84,0.0
ID5,ID12,2.36
ID5,ID66,0.85
ID5,ID50,4.5
ID5,ID38,5.09
ID5,ID77,0.0
ID5,ID16,0.18
ID5,ID39,5.3
ID5,ID62,0.0
ID5,ID42,-1.8
ID5,ID6,0.0
ID5,ID74,0.0
ID5,ID9,0.78
ID5,ID17,5.11
ID5,ID31,4.41
ID5,ID70,2.82
ID5,ID33,4.65
ID5,ID85,0.0
ID5,ID23,4.24
ID5,ID49,2.2
ID5,ID3,5.02
ID5,ID24,1.74
ID5,ID79,0.0
ID5,ID19,3.12
ID5,ID48,5.41
ID5,ID37,2.18
ID5,ID87,0.0
ID5,ID46,4.02
ID5,ID10,4.5
ID5,ID86,0.0
ID5,ID61,-0.18
ID5,ID82,0.0
ID5,ID90,0.0
ID5,ID13,3.19
ID5,ID18,4.82
ID5,ID41,0.0
ID5,ID81,0.0
ID5,ID65,0.0
ID5,ID7,3.24
ID5,ID14,4.02
ID5,ID52,0.0
ID5,ID68,0.0
ID5,ID76,3.02
ID5,ID53,0.0
ID5,ID89,3.5
ID5,ID27,5.12
ID5,ID20,3.21
ID5,ID4,4.2
ID5,ID22,4.98
ID5,ID47,0.0
ID5,ID44,0.0
ID5,ID55,0.0
ID5,ID43,0.0
ID5,ID1,4.78
ID5,ID21,0.0
ID5,ID2,4.79
ID5,ID60,0.0
ID5,ID35,3.38
ID5,ID30,0.0
ID5,ID69,3.5
ID5,ID73,3.82
ID5,ID28,3.82
ID5,ID64,0.0
ID5,ID67,0.0
ID5,ID34,0.0
ID5,ID83,0.0
ID5,ID51,0.0
ID5,ID29,2.56
ID5,ID80,0.0
ID5,ID72,0.0
ID5,ID40,0.0
ID57,ID26,0.0
ID57,ID88,0.0
ID57,ID25,0.0
ID57,ID11,0.0
ID57,ID54,0.0
ID57,ID45,0.0
ID57,ID59,0.0
ID57,ID71,0.0
ID57,ID63,0.0
ID57,ID15,0.0
ID57,ID8,0.0
ID57,ID75,0.0
ID57,ID56,6.82
ID57,ID32,0.0
ID57,ID36,0.0
ID57,ID58,0.0
ID57,ID78,0.0
ID57,ID84,0.0
ID57,ID12,0.0
ID57,ID66,0.0
ID57,ID50,0.0
ID57,ID38,0.0
ID57,ID77,0.0
ID57,ID16,0.0
ID57,ID39,0.0
ID57,ID62,0.0
ID57,ID42,1.52
ID57,ID6,0.0
ID57,ID74,0.0
ID57,ID9,0.0
ID57,ID17,0.0
ID57,ID31,0.0
ID57,ID70,0.0
ID57,ID33,0.0
ID57,ID85,0.0
ID57,ID23,0.0
ID57,ID49,0.0
ID57,ID3,0.0
ID57,ID24,0.0
ID57,ID79,0.0
ID57,ID19,0.0
ID57,ID48,0.0
ID57,ID37,0.0
ID57,ID87,0.0
ID57,ID46,0.0
ID57,ID10,0.0
ID57,ID86,0.0
ID57,ID61,0.0
ID57,ID82,0.0
ID57,ID90,0.0
ID57,ID13,0.0
ID57,ID18,0.0
ID57,ID41,0.0
ID57,ID81,0.0
ID57,ID65,0.0
ID57,ID7,0.0
ID57,ID14,0.0
ID57,ID52,0.0
ID57,ID68,0.0
ID57,ID76,0.0
ID57,ID53,0.0
ID57,ID89,0.0
ID57,ID27,0.0
ID57,ID20,0.0
ID57,ID4,0.0
ID57,ID22,0.0
ID57,ID47,0.0
ID57,ID44,0.0
ID57,ID55,0.0
ID57,ID43,0.0
ID57,ID1,0.0
ID57,ID21,0.0
ID57,ID2,0.0
ID57,ID5,0.0
ID57,ID60,0.0
ID57,ID35,0.0
ID57,ID30,0.0
ID57,ID69,0.0
ID57,ID73,0.0
ID57,ID28,0.0
ID57,ID64,0.0
ID57,ID67,0.0
ID57,ID34,0.0
ID57,ID83,0.0
ID57,ID51,0.0
ID57,ID29,0.0
ID57,ID80,0.0
ID57,ID72,0.0
ID57,ID40,0.0
ID88,ID25,0.0
ID88,ID11,0.0
ID88,ID54,0.0
ID88,ID45,0.0
ID88,ID59,0.0
ID88,ID71,0.0
ID88,ID63,0.0
ID88,ID15,0.0
ID88,ID8,0.0
ID88,ID75,0.0
ID88,ID56,0.0
ID88,ID32,0.0
ID88,ID36,0.0
ID88,ID58,0.0
ID88,ID78,0.0
ID88,ID84,0.0
ID88,ID12,0.0
ID88,ID66,0.0
ID88,ID50,0.0
ID88,ID38,0.0
ID88,ID77,0.0
ID88,ID16,0.0
ID88,ID39,0.0
ID88,ID62,0.0
ID88,ID42,0.0
ID88,ID6,0.0
ID88,ID74,0.0
ID88,ID9,0.0
ID88,ID17,0.0
ID88,ID31,0.0
ID88,ID70,0.0
ID88,ID33,0.0
ID88,ID85,0.0
ID88,ID23,0.0
ID88,ID49,0.0
ID88,ID3,0.0
ID88,ID24,0.0
ID88,ID79,0.0
ID88,ID19,0.0
ID88,ID48,0.0
ID88,ID37,0.0
ID88,ID87,0.0
ID88,ID46,0.0
ID88,ID10,0.0
ID88,ID86,0.0
ID88,ID61,0.0
ID88,ID82,0.0
ID88,ID90,0.0
ID88,ID13,0.0
ID88,ID18,0.0
ID88,ID41,0.0
ID88,ID81,0.0
ID88,ID65,0.0
ID88,ID7,0.0
ID88,ID14,0.0
ID88,ID52,0.0
ID88,ID68,0.0
ID88,ID76,0.0
ID88,ID53,0.0
ID88,ID89,0.0
ID88,ID27,0.0
ID88,ID20,0.0
ID88,ID4,0.0
ID88,ID22,0.0
ID88,ID47,0.0
ID88,ID44,0.0
ID88,ID55,0.0
ID88,ID43,0.0
ID88,ID1,0.0
ID88,ID21,0.0
ID88,ID2,0.0
ID88,ID5,0.0
ID88,ID60,0.0
ID88,ID35,0.0
ID88,ID30,0.0
ID88,ID69,0.0
ID88,ID73,0.0
ID88,ID57,0.0
ID88,ID28,0.0
ID88,ID64,0.0
ID88,ID67,0.0
ID88,ID34,0.0
ID88,ID83,0.0
ID88,ID26,0.0
ID88,ID51,0.0
ID88,ID29,0.0
ID88,ID80,0.0
ID88,ID72,0.0
ID88,ID40,0.0
ID25,ID11,0.0
ID25,ID54,0.0
ID25,ID45,0.0
ID25,ID59,0.0
ID25,ID71,0.0
ID25,ID63,0.0
ID25,ID15,0.0
ID25,ID8,0.0
ID25,ID75,0.0
ID25,ID56,0.0
ID25,ID32,0.0
ID25,ID36,0.0
ID25,ID58,0.0
ID25,ID78,0.0
ID25,ID84,0.0
ID25,ID12,0.0
ID25,ID66,0.0
ID25,ID50,0.0
ID25,ID38,0.0
ID25,ID77,0.0
ID25,ID16,0.0
ID25,ID39,0.0
ID25,ID62,0.0
ID25,ID42,0.0
ID25,ID6,0.0
ID25,ID74,0.0
ID25,ID9,0.0
ID25,ID17,0.0
ID25,ID31,0.0
ID25,ID70,0.0
ID25,ID33,0.0
ID25,ID85,0.0
ID25,ID23,0.0
ID25,ID49,0.0
ID25,ID3,0.0
ID25,ID24,0.0
ID25,ID79,0.0
ID25,ID19,0.0
ID25,ID48,0.0
ID25,ID37,0.0
ID25,ID87,0.0
ID25,ID46,0.0
ID25,ID10,0.0
ID25,ID86,0.0
ID25,ID61,0.0
ID25,ID82,0.0
ID25,ID90,0.0
ID25,ID13,0.0
ID25,ID18,0.0
ID25,ID41,0.0
ID25,ID81,0.0
ID25,ID65,0.0
ID25,ID7,0.0
ID25,ID14,0.0
ID25,ID52,0.0
ID25,ID68,0.0
ID25,ID76,0.0
ID25,ID53,0.0
ID25,ID89,0.0
ID25,ID27,8.94
ID25,ID20,6.03
ID25,ID4,0.0
ID25,ID22,7.21
ID25,ID47,0.0
ID25,ID44,0.0
ID25,ID55,0.0
ID25,ID43,0.0
ID25,ID1,5.98
ID25,ID21,0.0
ID25,ID2,0.0
ID25,ID5,5.82
ID25,ID60,0.0
ID25,ID35,0.0
ID25,ID30,0.0
ID25,ID69,0.0
ID25,ID88,0.0
ID25,ID73,0.0
ID25,ID57,0.0
ID25,ID28,0.0
ID25,ID64,0.0
ID25,ID67,0.0
ID25,ID34,0.0
ID25,ID83,0.0
ID25,ID26,0.0
ID25,ID51,0.0
ID25,ID29,0.0
ID25,ID80,0.0
ID25,ID72,0.0
ID25,ID40,0.0
ID11,ID54,0.0
ID11,ID45,0.0
ID11,ID59,0.0
ID11,ID71,0.0
ID11,ID63,0.0
ID11,ID15,0.0
ID11,ID8,0.0
ID11,ID75,6.32
ID11,ID56,0.0
ID11,ID32,0.0
ID11,ID36,0.0
ID11,ID58,0.0
ID11,ID78,0.0
ID11,ID84,0.0
ID11,ID12,0.0
ID11,ID66,0.0
ID11,ID50,0.0
ID11,ID38,0.0
ID11,ID77,0.0
ID11,ID16,0.0
ID11,ID39,0.0
ID11,ID62,2.84
ID11,ID42,1.28
ID11,ID6,0.0
ID11,ID74,0.0
ID11,ID9,3.86
ID11,ID17,0.0
ID11,ID31,5.9
ID11,ID70,0.0
ID11,ID33,4.73
ID11,ID85,0.0
ID11,ID23,0.0
ID11,ID49,3.69
ID11,ID3,0.0
ID11,ID24,0.0
ID11,ID79,0.0
ID11,ID19,0.0
ID11,ID48,0.0
ID11,ID37,0.0
ID11,ID87,8.9
ID11,ID46,0.0
ID11,ID10,4.0
ID11,ID86,4.82
ID11,ID61,0.0
ID11,ID25,0.0
ID11,ID82,0.0
ID11,ID90,0.0
ID11,ID13,0.0
ID11,ID18,0.0
ID11,ID41,0.0
ID11,ID81,0.0
ID11,ID65,0.0
ID11,ID7,4.32
ID11,ID14,0.0
ID11,ID52,0.0
ID11,ID68,0.0
ID11,ID76,6.1
ID11,ID53,3.28
ID11,ID89,0.0
ID11,ID27,0.0
ID11,ID20,3.29
ID11,ID4,0.0
ID11,ID22,0.0
ID11,ID47,0.0
ID11,ID44,0.0
ID11,ID55,0.0
ID11,ID43,0.0
ID11,ID1,0.0
ID11,ID21,0.0
ID11,ID2,2.66
ID11,ID5,0.0
ID11,ID60,0.0
ID11,ID35,0.0
ID11,ID30,0.0
ID11,ID69,0.0
ID11,ID88,0.0
ID11,ID73,6.9
ID11,ID57,0.0
ID11,ID28,4.58
ID11,ID64,0.0
ID11,ID67,3.95
ID11,ID34,0.0
ID11,ID83,0.0
ID11,ID26,0.0
ID11,ID51,0.0
ID11,ID29,3.32
ID11,ID80,0.0
ID11,ID72,0.0
ID11,ID40,0.0
ID45,ID59,0.0
ID45,ID71,0.0
ID45,ID63,0.0
ID45,ID15,7.51
ID45,ID8,0.0
ID45,ID75,0.0
ID45,ID56,0.0
ID45,ID32,0.0
ID45,ID36,0.0
ID45,ID58,0.0
ID45,ID78,0.0
ID45,ID84,0.0
ID45,ID12,0.0
ID45,ID66,0.0
ID45,ID50,0.0
ID45,ID38,7.0
ID45,ID77,0.0
ID45,ID16,0.0
ID45,ID39,0.0
ID45,ID62,0.0
ID45,ID42,0.0
ID45,ID6,0.0
ID45,ID74,0.0
ID45,ID9,4.27
ID45,ID17,7.15
ID45,ID11,0.0
ID45,ID31,6.32
ID45,ID70,0.0
ID45,ID33,0.0
ID45,ID85,0.0
ID45,ID23,6.73
ID45,ID49,0.0
ID45,ID3,6.51
ID45,ID24,5.23
ID45,ID79,0.0
ID45,ID19,0.0
ID45,ID48,0.0
ID45,ID37,0.0
ID45,ID87,0.0
ID45,ID46,0.0
ID45,ID10,7.22
ID45,ID86,0.0
ID45,ID54,0.0
ID45,ID61,0.0
ID45,ID25,0.0
ID45,ID82,0.0
ID45,ID90,0.0
ID45,ID13,0.0
ID45,ID18,8.32
ID45,ID41,0.0
ID45,ID81,0.0
ID45,ID65,0.0
ID45,ID7,0.0
ID45,ID14,8.51
ID45,ID52,0.0
ID45,ID68,0.0
ID45,ID76,0.0
ID45,ID53,0.0
ID45,ID89,0.0
ID45,ID27,0.0
ID45,ID20,5.29
ID45,ID4,3.58
ID45,ID22,3.89
ID45,ID47,0.0
ID45,ID44,0.0
ID45,ID55,0.0
ID45,ID43,0.0
ID45,ID1,4.66
ID45,ID21,0.0
ID45,ID2,5.88
ID45,ID5,4.5
ID45,ID60,0.0
ID45,ID35,5.07
ID45,ID30,0.0
ID45,ID69,0.0
ID45,ID88,0.0
ID45,ID73,0.0
ID45,ID57,0.0
ID45,ID28,6.0
ID45,ID64,0.0
ID45,ID67,0.0
ID45,ID34,0.0
ID45,ID83,0.0
ID45,ID26,5.15
ID45,ID51,0.0
ID45,ID29,4.73
ID45,ID80,0.0
ID45,ID72,0.0
ID45,ID40,0.0
ID59,ID71,0.0
ID59,ID63,0.0
ID59,ID15,0.0
ID59,ID8,0.0
ID59,ID75,5.75
ID59,ID56,0.0
ID59,ID32,0.0
ID59,ID36,0.0
ID59,ID58,0.0
ID59,ID78,0.0
ID59,ID84,0.0
ID59,ID12,0.0
ID59,ID66,0.0
ID59,ID50,0.0
ID59,ID38,0.0
ID59,ID77,0.0
ID59,ID16,0.0
ID59,ID39,0.0
ID59,ID62,0.0
ID59,ID42,0.0
ID59,ID6,0.0
ID59,ID74,0.0
ID59,ID9,0.0
ID59,ID17,0.0
ID59,ID11,0.0
ID59,ID31,0.0
ID59,ID70,0.0
ID59,ID33,0.0
ID59,ID85,0.0
ID59,ID23,0.0
ID59,ID49,0.0
ID59,ID3,0.0
ID59,ID24,0.0
ID59,ID79,0.0
ID59,ID19,0.0
ID59,ID48,0.0
ID59,ID37,0.0
ID59,ID87,0.0
ID59,ID46,0.0
ID59,ID10,0.0
ID59,ID86,0.0
ID59,ID54,0.0
ID59,ID61,0.0
ID59,ID25,0.0
ID59,ID82,0.0
ID59,ID90,0.0
ID59,ID13,1.79
ID59,ID18,0.0
ID59,ID41,0.0
ID59,ID81,0.0
ID59,ID65,0.0
ID59,ID7,0.0
ID59,ID14,0.0
ID59,ID52,0.0
ID59,ID68,0.0
ID59,ID76,0.0
ID59,ID53,0.0
ID59,ID89,0.0
ID59,ID27,0.0
ID59,ID20,0.0
ID59,ID4,0.0
ID59,ID22,0.0
ID59,ID47,0.0
ID59,ID44,0.0
ID59,ID55,0.0
ID59,ID43,0.0
ID59,ID1,0.0
ID59,ID21,0.0
ID59,ID2,0.0
ID59,ID5,0.0
ID59,ID60,5.82
ID59,ID35,0.0
ID59,ID30,0.0
ID59,ID69,0.0
ID59,ID88,0.0
ID59,ID73,0.0
ID59,ID57,0.0
ID59,ID45,0.0
ID59,ID28,0.0
ID59,ID64,1.46
ID59,ID67,0.0
ID59,ID34,0.0
ID59,ID83,0.0
ID59,ID26,0.0
ID59,ID51,0.0
ID59,ID29,0.0
ID59,ID80,0.0
ID59,ID72,0.0
ID59,ID40,0.0
ID71,ID63,6.73
ID71,ID15,0.0
ID71,ID8,0.0
ID71,ID75,0.0
ID71,ID56,0.0
ID71,ID32,0.0
ID71,ID36,0.0
ID71,ID58,0.0
ID71,ID78,0.0
ID71,ID84,0.0
ID71,ID12,0.0
ID71,ID66,4.09
ID71,ID50,0.0
ID71,ID59,0.0
ID71,ID38,0.0
ID71,ID77,0.0
ID71,ID16,0.0
ID71,ID39,0.0
ID71,ID62,0.0
ID71,ID42,0.0
ID71,ID6,0.0
ID71,ID74,7.47
ID71,ID9,0.0
ID71,ID17,0.0
ID71,ID11,0.0
ID71,ID31,0.0
ID71,ID70,0.0
ID71,ID33,0.0
ID71,ID85,0.0
ID71,ID23,0.0
ID71,ID49,0.0
ID71,ID3,0.0
ID71,ID24,0.0
ID71,ID79,0.0
ID71,ID19,0.0
ID71,ID48,0.0
ID71,ID37,0.0
ID71,ID87,0.0
ID71,ID46,0.0
ID71,ID10,0.0
ID71,ID86,0.0
ID71,ID54,0.0
ID71,ID61,0.0
ID71,ID25,0.0
ID71,ID82,10.64
ID71,ID90,0.0
ID71,ID13,0.0
ID71,ID18,0.0
ID71,ID41,0.0
ID71,ID81,10.64
ID71,ID65,0.0
ID71,ID7,0.0
ID71,ID14,0.0
ID71,ID52,0.0
ID71,ID68,0.0
ID71,ID76,7.83
ID71,ID53,0.0
ID71,ID89,0.0
ID71,ID27,0.0
ID71,ID20,0.0
ID71,ID4,0.0
ID71,ID22,0.0
ID71,ID47,0.0
ID71,ID44,0.0
ID71,ID55,0.0
ID71,ID43,0.0
ID71,ID1,0.0
ID71,ID21,0.0
ID71,ID2,0.0
ID71,ID5,0.0
ID71,ID60,0.0
ID71,ID35,0.0
ID71,ID30,0.0
ID71,ID69,0.0
ID71,ID88,0.0
ID71,ID73,0.0
ID71,ID57,0.0
ID71,ID45,0.0
ID71,ID28,0.0
ID71,ID64,5.35
ID71,ID67,0.0
ID71,ID34,0.0
ID71,ID83,10.64
ID71,ID26,0.0
ID71,ID51,0.0
ID71,ID29,0.0
ID71,ID80,10.64
ID71,ID72,0.0
ID71,ID40,0.0
ID63,ID15,0.0
ID63,ID8,0.0
ID63,ID75,0.0
ID63,ID56,0.0
ID63,ID32,0.0
ID63,ID36,0.0
ID63,ID58,5.32
ID63,ID78,0.0
ID63,ID84,9.32
ID63,ID12,0.0
ID63,ID71,6.73
ID63,ID66,2.76
ID63,ID50,0.0
ID63,ID59,0.0
ID63,ID38,0.0
ID63,ID77,0.0
ID63,ID16,0.0
ID63,ID39,0.0
ID63,ID62,0.0
ID63,ID42,1.7
ID63,ID6,0.0
ID63,ID74,0.0
ID63,ID9,0.0
ID63,ID17,0.0
ID63,ID11,0.0
ID63,ID31,0.0
ID63,ID70,0.0
ID63,ID33,0.0
ID63,ID85,0.0
ID63,ID23,0.0
ID63,ID49,0.0
ID63,ID3,0.0
ID63,ID24,0.0
ID63,ID79,0.0
ID63,ID19,0.0
ID63,ID48,0.0
ID63,ID37,0.0
ID63,ID87,0.0
ID63,ID46,6.51
ID63,ID10,0.0
ID63,ID86,0.0
ID63,ID54,0.0
ID63,ID61,4.32
ID63,ID25,0.0
ID63,ID82,0.0
ID63,ID90,0.0
ID63,ID13,0.0
ID63,ID18,0.0
ID63,ID41,0.0
ID63,ID81,0.0
ID63,ID65,5.32
ID63,ID7,0.0
ID63,ID14,0.0
ID63,ID52,0.0
ID63,ID68,7.73
ID63,ID76,0.0
ID63,ID53,0.0
ID63,ID89,0.0
ID63,ID27,0.0
ID63,ID20,0.0
ID63,ID4,2.0
ID63,ID22,0.0
ID63,ID47,0.0
ID63,ID44,0.0
ID63,ID55,0.0
ID63,ID43,0.0
ID63,ID1,0.0
ID63,ID21,0.0
ID63,ID2,0.0
ID63,ID5,0.0
ID63,ID60,0.0
ID63,ID35,0.0
ID63,ID30,0.0
ID63,ID69,7.0
ID63,ID88,0.0
ID63,ID73,0.0
ID63,ID57,0.0
ID63,ID45,0.0
ID63,ID28,0.0
ID63,ID64,4.03
ID63,ID67,0.0
ID63,ID34,0.0
ID63,ID83,0.0
ID63,ID26,0.0
ID63,ID51,0.0
ID63,ID29,0.0
ID63,ID80,0.0
ID63,ID72,8.32
ID63,ID40,0.0
ID15,ID8,0.0
ID15,ID75,0.0
ID15,ID56,0.0
ID15,ID32,0.0
ID15,ID36,0.0
ID15,ID58,0.0
ID15,ID78,0.0
ID15,ID84,0.0
ID15,ID12,0.0
ID15,ID71,0.0
ID15,ID66,0.0
ID15,ID50,0.0
ID15,ID59,0.0
ID15,ID38,8.1
ID15,ID77,0.0
